,humour,sarcasm,offensive,motivational,overall_sentiment
6476,1,0,1,0,1
6477,2,1,2,1,1
6478,2,0,0,1,2
6479,0,1,1,1,0
6480,2,0,1,1,1
6481,1,0,1,0,1
6482,0,0,2,1,1
6483,1,0,0,0,1
6484,2,0,2,1,1
6485,2,1,1,1,2
6486,2,0,0,0,0
6487,1,0,1,1,1
6488,1,1,1,0,-2
6489,1,0,1,0,1
6490,2,0,0,0,1
6491,2,0,0,0,1
6492,1,0,1,1,1
6493,1,0,0,0,0
6494,1,0,3,1,1
6495,0,1,1,0,0
6496,0,1,1,0,1
6497,1,0,0,0,1
6498,1,0,0,0,1
6499,1,1,2,0,1
6500,1,0,0,0,0
6501,1,0,0,1,1
6502,0,0,1,0,0
6503,1,1,0,0,0
6504,1,0,0,1,1
6505,2,0,0,0,1
6506,2,0,0,0,1
6507,3,0,0,1,-2
6508,3,1,1,0,0
6509,1,0,0,0,1
6510,1,0,0,0,0
6511,2,0,0,0,0
6512,1,0,1,1,1
6513,0,0,0,0,0
6514,0,0,0,0,0
6515,1,0,1,0,2
6516,1,0,0,0,0
6517,3,1,3,0,0
6518,2,0,0,0,1
6519,0,1,1,1,0
6520,1,0,1,0,1
6521,1,0,0,0,0
6522,1,0,1,1,1
6523,2,1,2,1,1
6524,2,1,3,0,2
6525,0,0,0,0,0
6526,1,0,0,0,1
6527,1,0,0,0,1
6528,1,0,1,1,1
6529,0,0,0,0,0
6530,1,0,1,1,2
6531,2,0,0,0,2
6532,1,0,1,0,-1
6533,3,0,1,0,1
6534,1,1,1,0,0
6535,1,0,0,0,0
6536,1,1,1,1,2
6537,0,0,0,0,0
6538,2,0,0,0,0
6539,2,1,1,0,0
6540,0,1,1,0,0
6541,1,1,1,1,1
6542,1,1,1,1,0
6543,1,0,1,0,1
6544,3,1,2,0,2
6545,2,0,0,0,1
6546,2,0,1,0,1
6547,2,1,2,0,1
6548,1,0,2,1,-1
6549,1,0,0,0,1
6550,1,0,2,1,1
6551,0,0,1,1,0
6552,2,0,0,0,1
6553,2,0,2,1,1
6554,2,1,0,0,1
6555,0,0,0,0,0
6556,2,1,0,0,0
6557,2,1,1,1,1
6558,1,1,0,1,1
6559,2,0,1,0,1
6560,1,1,2,0,1
6561,1,0,0,0,1
6562,2,1,2,1,1
6563,1,0,2,0,-1
6564,0,1,2,0,1
6565,1,0,1,1,0
6566,2,1,1,1,1
6567,1,0,1,1,1
6568,2,0,0,0,0
6569,0,0,1,1,1
6570,2,0,0,0,1
6571,2,1,2,0,-2
6572,1,0,1,1,0
6573,0,0,0,0,0
6574,1,0,1,0,0
6575,2,0,0,0,1
6576,2,0,0,0,2
6577,2,0,0,0,0
6578,0,0,1,1,0
6579,1,1,1,1,1
6580,2,0,2,0,1
6581,0,1,0,1,0
6582,0,1,2,0,2
6583,2,0,0,0,2
6584,1,0,0,0,2
6585,2,1,2,1,1
6586,1,0,0,0,1
6587,0,1,2,1,1
6588,2,0,0,0,0
6589,1,0,0,0,1
6590,1,1,1,0,1
6591,2,0,1,1,1
6592,1,0,1,0,-2
6593,2,0,0,0,2
6594,3,0,1,1,1
6595,2,0,1,0,1
6596,0,1,3,0,-2
6597,3,0,1,1,2
6598,2,0,2,1,2
6599,0,0,1,1,1
6600,2,1,2,1,0
6601,1,0,0,0,1
6602,1,0,1,1,1
6603,1,0,1,1,1
6604,2,1,2,1,0
6605,1,1,1,0,1
6606,3,1,3,0,2
6607,2,0,0,0,2
6608,1,0,1,0,0
6609,0,0,2,0,0
6610,2,0,2,0,1
6611,2,1,0,0,-1
6612,1,0,0,0,1
6613,3,0,0,1,2
6614,2,1,0,0,2
6615,0,0,0,0,0
6616,2,0,0,0,-1
6617,3,1,0,0,1
6618,2,1,2,0,1
6619,2,1,2,1,1
6620,1,1,2,0,0
6621,1,0,1,1,0
6622,1,0,0,0,1
6623,2,1,0,0,2
6624,0,0,2,0,-1
6625,0,0,0,0,0
6626,2,0,1,0,-2
6627,0,0,0,0,0
6628,1,1,1,0,0
6629,0,0,0,0,0
6630,2,0,0,0,0
6631,0,0,0,0,0
6632,1,0,0,0,0
6633,1,0,0,1,1
6634,0,0,1,0,0
6635,1,0,1,1,-1
6636,1,1,2,1,1
6637,3,1,2,1,1
6638,1,0,1,0,2
6639,3,1,2,0,1
6640,2,0,3,1,1
6641,2,0,2,1,1
6642,1,0,0,0,2
6643,2,0,0,0,1
6644,2,0,2,0,1
6645,3,0,1,0,1
6646,2,1,2,1,1
6647,1,0,1,0,1
6648,1,0,0,0,1
6649,2,1,1,0,0
6650,0,0,1,1,2
6651,2,1,2,1,2
6652,2,0,0,0,0
6653,0,0,2,1,1
6654,0,0,0,0,-1
6655,1,0,0,0,1
6656,1,0,0,0,1
6657,0,0,0,0,0
6658,1,0,1,1,1
6659,2,0,2,0,2
6660,3,1,0,0,0
6661,2,0,2,1,2
6662,2,0,0,0,2
6663,2,0,0,0,0
6664,1,0,0,0,1
6665,2,0,0,0,1
6666,3,1,3,1,2
6667,2,1,1,0,1
6668,0,0,1,1,0
6669,1,0,0,0,0
6670,0,0,3,1,-2
6671,3,1,2,1,2
6672,2,0,2,1,2
6673,1,0,1,0,1
6674,1,1,2,1,1
6675,2,0,1,0,2
6676,0,0,0,1,2
6677,0,0,0,0,0
6678,0,0,0,0,0
6679,1,0,0,0,1
6680,2,1,1,1,0
6681,2,1,0,0,0
6682,0,1,1,1,0
6683,1,0,2,1,0
6684,3,0,1,1,1
6685,1,0,1,0,2
6686,0,0,1,1,1
6687,1,0,0,0,0
6688,0,0,0,1,0
6689,0,1,2,0,1
6690,2,0,0,0,1
6691,2,1,2,0,2
6692,0,1,2,0,1
6693,0,1,2,1,0
6694,1,0,0,0,0
6695,2,1,1,0,0
6696,2,0,2,0,0
6697,1,1,1,1,2
6698,0,0,1,1,2
6699,2,0,2,1,1
6700,2,0,1,1,0
6701,1,0,0,0,2
6702,1,1,2,1,0
6703,2,0,1,0,1
6704,1,0,0,0,0
6705,1,0,0,0,2
6706,2,0,0,0,1
6707,1,0,1,1,-1
6708,2,0,1,0,1
6709,1,0,1,1,1
6710,1,1,0,0,-1
6711,2,0,1,1,0
6712,1,0,1,0,0
6713,2,0,0,0,1
6714,1,0,1,0,2
6715,0,0,1,0,1
6716,0,0,0,0,-1
6717,3,1,2,0,1
6718,1,1,0,0,0
6719,2,0,2,1,2
6720,0,0,0,1,1
6721,0,0,0,1,2
6722,0,1,2,0,0
6723,1,0,0,0,0
6724,0,0,0,1,2
6725,0,0,1,0,0
6726,0,0,2,0,1
6727,1,0,1,0,1
6728,0,0,0,0,0
6729,0,0,1,1,0
6730,3,1,2,0,-2
6731,1,1,2,0,1
6732,1,0,1,0,1
6733,2,0,0,0,0
6734,2,0,0,0,1
6735,1,0,1,1,2
6736,1,1,1,1,2
6737,2,0,2,1,1
6738,0,0,1,1,0
6739,3,0,0,1,2
6740,2,1,2,1,0
6741,2,1,0,0,1
6742,1,0,1,1,1
6743,1,0,1,1,-1
6744,2,0,0,0,1
6745,2,0,0,0,1
6746,1,1,3,1,-1
6747,1,1,1,1,1
6748,2,0,0,0,1
6749,2,0,2,1,1
6750,3,0,1,0,-1
6751,2,0,3,1,1
6752,1,0,1,0,1
6753,2,1,3,1,1
6754,1,0,1,0,1
6755,2,1,1,1,1
6756,0,0,0,1,2
6757,1,0,0,0,0
6758,0,1,1,1,0
6759,2,1,2,1,2
6760,2,0,2,1,1
6761,3,0,1,0,2
6762,2,0,0,0,0
6763,2,1,1,1,1
6764,3,0,1,0,1
6765,3,0,0,0,-1
6766,2,0,1,1,1
6767,0,0,0,0,0
6768,0,1,2,0,1
6769,1,0,1,1,0
6770,0,0,2,1,0
6771,0,0,1,0,0
6772,2,0,1,0,-1
6773,1,1,3,1,-1
6774,3,0,0,0,0
6775,2,1,2,0,1
6776,1,0,2,1,2
6777,3,1,0,0,1
6778,1,0,0,0,1
6779,1,0,0,0,0
6780,0,0,0,0,-1
6781,1,0,1,0,0
6782,3,1,1,1,2
6783,2,0,2,1,1
6784,0,0,0,0,1
6785,1,0,2,0,1
6786,0,0,0,0,0
6787,2,1,0,1,0
6788,1,0,1,0,1
6789,2,0,1,0,2
6790,0,0,1,0,1
6791,0,0,0,0,0
6792,1,1,2,1,1
6793,2,1,1,0,2
6794,0,0,1,0,2
6795,2,1,2,1,2
6796,3,1,2,1,0
6797,1,0,0,0,0
6798,2,1,2,0,-1
6799,0,0,0,1,-2
6800,1,0,1,0,2
6801,2,0,2,1,2
6802,2,1,1,1,2
6803,2,1,2,0,-1
6804,1,1,1,0,0
6805,2,0,1,0,2
6806,1,0,1,0,2
6807,3,1,1,1,1
6808,0,0,0,0,0
6809,2,0,2,0,-1
6810,1,0,0,0,1
6811,1,0,1,0,1
6812,0,0,0,1,0
6813,2,0,2,0,2
6814,1,0,1,0,1
6815,0,0,0,0,1
6816,0,0,1,0,2
6817,1,0,1,1,0
6818,2,0,0,0,0
6819,1,0,0,0,0
6820,1,0,2,0,-1
6821,1,0,1,0,1
6822,1,1,3,0,2
6823,0,0,0,0,0
6824,0,0,0,1,1
6825,2,1,2,1,0
6826,1,1,0,0,0
6827,1,0,1,0,1
6828,0,1,0,1,2
6829,0,0,0,1,1
